3.605551275463989125e+00,1.341640786499873883e+01,1.341640786499873883e+01,1.389244398944980396e+01,1.252996408614166768e+01,1.252996408614166768e+01,1.303840481040529831e+01,1.360147050873544394e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.280624847486569706e+01,1.280624847486569706e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.272792206135785520e+01,1.272792206135785520e+01,1.272792206135785520e+01,1.345362404707370985e+01,1.421267040355189515e+01,1.421267040355189515e+01,7.211102550927978250e+00,1.360147050873544394e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.442220510185595650e+01,1.442220510185595650e+01,1.581138830084189628e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.562049935181330795e+01,1.562049935181330795e+01,1.562049935181330795e+01,1.562049935181330795e+01,1.562049935181330795e+01,1.627882059609970611e+01,1.627882059609970611e+01,1.562049935181330795e+01,1.562049935181330795e+01,1.562049935181330795e+01,1.562049935181330795e+01,1.555634918610404505e+01,1.627882059609970611e+01,1.627882059609970611e+01,1.697056274847713908e+01,1.627882059609970611e+01,1.702938636592640265e+01,1.720465053408525335e+01,5.000000000000000000e+00
4.472135954999579610e+00,1.897366596101027625e+01,1.802775637731994607e+01,1.772004514666934938e+01,1.772004514666934938e+01,1.772004514666934938e+01,1.802775637731994607e+01,1.708800749063506075e+01,1.746424919657297892e+01,1.655294535724684835e+01,1.746424919657297892e+01,1.788854381999831844e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.749285568453590045e+01,1.749285568453590045e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.720465053408525335e+01,1.720465053408525335e+01,1.720465053408525335e+01,1.720465053408525335e+01,1.780449381476485726e+01,1.780449381476485726e+01,1.780449381476485726e+01,1.920937271229854559e+01,1.920937271229854559e+01,9.219544457292887074e+00,1.843908891458577415e+01,1.910497317454279909e+01,1.838477631085023489e+01,1.910497317454279909e+01,1.979898987322333070e+01,1.979898987322333070e+01,2.051828452868319275e+01,2.121320343559642652e+01,2.193171219946130890e+01,2.193171219946130890e+01,2.193171219946130890e+01,2.262741699796952233e+01,2.193171219946130890e+01,2.267156809750926882e+01,2.343074902771996193e+01,2.343074902771996193e+01,2.280350850198275836e+01,2.280350850198275836e+01,2.302172886644267535e+01,2.302172886644267535e+01,2.247220505424423109e+01,2.163330765278393741e+01,2.163330765278393741e+01,2.302172886644267535e+01,2.418677324489564739e+01,2.370653918225939449e+01,5.830951894845300743e+00
4.472135954999579610e+00,1.204159457879229578e+01,1.104536101718726115e+01,1.044030650891055068e+01,1.389244398944980396e+01,1.565247584249852864e+01,1.476482306023340030e+01,1.341640786499873883e+01,1.341640786499873883e+01,1.389244398944980396e+01,1.303840481040529831e+01,1.360147050873544394e+01,1.421267040355189515e+01,1.421267040355189515e+01,1.421267040355189515e+01,1.345362404707370985e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.421267040355189515e+01,1.421267040355189515e+01,1.360147050873544394e+01,1.389244398944980396e+01,1.389244398944980396e+01,1.476482306023340030e+01,7.615773105863908654e+00,1.565247584249852864e+01,1.565247584249852864e+01,1.523154621172781731e+01,1.523154621172781731e+01,1.523154621172781731e+01,1.486606874731850603e+01,1.581138830084189628e+01,1.581138830084189628e+01,1.676305461424021104e+01,1.649242250247064234e+01,1.649242250247064234e+01,1.772004514666934938e+01,1.868154169226940553e+01,1.868154169226940553e+01,1.897366596101027625e+01,1.897366596101027625e+01,1.897366596101027625e+01,1.838477631085023489e+01,1.838477631085023489e+01,1.746424919657297892e+01,1.708800749063506075e+01,1.676305461424021104e+01,1.676305461424021104e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.746424919657297892e+01,4.472135954999579610e+00
3.000000000000000000e+00,1.315294643796590535e+01,1.315294643796590535e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.315294643796590535e+01,1.216552506059643868e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.216552506059643868e+01,1.216552506059643868e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.216552506059643868e+01,1.236931687685298087e+01,1.236931687685298087e+01,1.236931687685298087e+01,6.324555320336759046e+00,1.236931687685298087e+01,1.334166406412633421e+01,1.360147050873544394e+01,1.334166406412633421e+01,1.334166406412633421e+01,1.315294643796590535e+01,1.334166406412633421e+01,1.334166406412633421e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.456021977856103611e+01,1.456021977856103611e+01,1.456021977856103611e+01,1.552417469626002422e+01,1.552417469626002422e+01,1.529705854077835525e+01,1.529705854077835525e+01,1.612451549659709826e+01,1.503329637837290811e+01,1.503329637837290811e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+00
3.605551275463989125e+00,1.389244398944980396e+01,1.252996408614166768e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.421267040355189515e+01,1.421267040355189515e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.272792206135785520e+01,1.272792206135785520e+01,1.272792206135785520e+01,1.272792206135785520e+01,1.272792206135785520e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.280624847486569706e+01,1.280624847486569706e+01,6.403124237432848531e+00,1.360147050873544394e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.442220510185595650e+01,1.442220510185595650e+01,1.526433752247374720e+01,1.442220510185595650e+01,1.581138830084189628e+01,1.581138830084189628e+01,1.562049935181330795e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.581138830084189628e+01,1.442220510185595650e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.562049935181330795e+01,1.702938636592640265e+01,1.769180601295413169e+01,1.769180601295413169e+01,1.697056274847713908e+01,1.627882059609970611e+01,4.242640687119284770e+00
3.605551275463989125e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.208304597359457233e+01,1.208304597359457233e+01,1.252996408614166768e+01,1.252996408614166768e+01,1.252996408614166768e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.280624847486569706e+01,1.220655561573370207e+01,1.280624847486569706e+01,1.280624847486569706e+01,1.280624847486569706e+01,1.345362404707370985e+01,1.272792206135785520e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.414213562373095101e+01,7.071067811865475505e+00,1.414213562373095101e+01,1.414213562373095101e+01,1.345362404707370985e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.562049935181330795e+01,1.627882059609970611e+01,1.702938636592640265e+01,1.702938636592640265e+01,1.627882059609970611e+01,1.627882059609970611e+01,1.697056274847713908e+01,1.697056274847713908e+01,1.697056274847713908e+01,1.697056274847713908e+01,1.697056274847713908e+01,1.838477631085023489e+01,1.769180601295413169e+01,1.843908891458577415e+01,1.860107523773827509e+01,1.860107523773827509e+01,1.802775637731994607e+01,1.749285568453590045e+01,4.242640687119284770e+00
2.828427124746190291e+00,1.303840481040529831e+01,1.252996408614166768e+01,1.252996408614166768e+01,1.252996408614166768e+01,1.252996408614166768e+01,1.341640786499873883e+01,1.341640786499873883e+01,1.341640786499873883e+01,1.341640786499873883e+01,1.208304597359457233e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.264911064067351809e+01,1.264911064067351809e+01,1.264911064067351809e+01,1.264911064067351809e+01,1.170469991071962568e+01,1.170469991071962568e+01,1.140175425099137918e+01,1.140175425099137918e+01,1.236931687685298087e+01,1.236931687685298087e+01,1.216552506059643868e+01,1.303840481040529831e+01,1.303840481040529831e+01,1.403566884761819900e+01,7.071067811865475505e+00,1.414213562373095101e+01,1.403566884761819900e+01,1.403566884761819900e+01,1.403566884761819900e+01,1.403566884761819900e+01,1.403566884761819900e+01,1.403566884761819900e+01,1.403566884761819900e+01,1.503329637837290811e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.603121954188139853e+01,1.603121954188139853e+01,1.603121954188139853e+01,1.711724276862369010e+01,1.711724276862369010e+01,1.612451549659709826e+01,1.612451549659709826e+01,1.627882059609970611e+01,1.627882059609970611e+01,1.726267650163206824e+01,1.746424919657297892e+01,1.772004514666934938e+01,1.772004514666934938e+01,1.802775637731994607e+01,4.472135954999579610e+00
4.242640687119284770e+00,1.627882059609970611e+01,1.562049935181330795e+01,1.640121946685672683e+01,1.640121946685672683e+01,1.664331697709323876e+01,1.664331697709323876e+01,1.664331697709323876e+01,1.664331697709323876e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.655294535724684835e+01,1.700000000000000000e+01,1.700000000000000000e+01,1.788854381999831844e+01,1.746424919657297892e+01,1.802775637731994607e+01,1.708800749063506075e+01,1.708800749063506075e+01,1.708800749063506075e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.772004514666934938e+01,1.843908891458577415e+01,1.843908891458577415e+01,1.843908891458577415e+01,9.219544457292887074e+00,1.824828759089465890e+01,1.923538406167134340e+01,1.910497317454279909e+01,1.902629759044044633e+01,2.000000000000000000e+01,2.102379604162863913e+01,2.209072203437452231e+01,2.308679276123039159e+01,2.402082429892862692e+01,2.402082429892862692e+01,2.408318915758459156e+01,2.319482700948640286e+01,2.220360331117451835e+01,2.209072203437452231e+01,2.209072203437452231e+01,2.402082429892862692e+01,2.408318915758459156e+01,2.517935662402834396e+01,2.531797780234432693e+01,2.531797780234432693e+01,2.531797780234432693e+01,2.451530134426252516e+01,2.473863375370596174e+01,2.500000000000000000e+01,2.529822128134703618e+01,2.529822128134703618e+01,6.324555320336759046e+00
3.162277660168379523e+00,1.476482306023340030e+01,1.389244398944980396e+01,1.303840481040529831e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.360147050873544394e+01,1.280624847486569706e+01,1.280624847486569706e+01,1.421267040355189515e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.486606874731850603e+01,1.562049935181330795e+01,1.702938636592640265e+01,1.702938636592640265e+01,1.562049935181330795e+01,1.581138830084189628e+01,1.581138830084189628e+01,1.581138830084189628e+01,1.612451549659709826e+01,1.612451549659709826e+01,1.788854381999831844e+01,1.788854381999831844e+01,7.615773105863908654e+00,1.655294535724684835e+01,1.655294535724684835e+01,1.615549442140351033e+01,1.708800749063506075e+01,1.802775637731994607e+01,1.897366596101027625e+01,1.964688270438849926e+01,1.964688270438849926e+01,2.061552812808830382e+01,2.088061301782110135e+01,2.118962010041709121e+01,2.118962010041709121e+01,2.118962010041709121e+01,2.024845673131658685e+01,2.118962010041709121e+01,2.213594362117865444e+01,2.184032966784155505e+01,2.308679276123039159e+01,2.376972864800942631e+01,2.325940669922601600e+01,2.325940669922601600e+01,2.325940669922601600e+01,2.370653918225939449e+01,2.418677324489564739e+01,2.385372088375312671e+01,2.302172886644267535e+01,5.000000000000000000e+00
2.236067977499789805e+00,1.029563014098700080e+01,1.029563014098700080e+01,1.166190378969060149e+01,1.166190378969060149e+01,1.118033988749894903e+01,1.077032961426900748e+01,1.077032961426900748e+01,1.077032961426900748e+01,1.118033988749894903e+01,1.077032961426900748e+01,1.077032961426900748e+01,1.077032961426900748e+01,1.044030650891055068e+01,1.044030650891055068e+01,1.044030650891055068e+01,1.019803902718556898e+01,1.004987562112088995e+01,1.104536101718726115e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.300000000000000000e+01,1.200000000000000000e+01,1.204159457879229578e+01,1.303840481040529831e+01,7.071067811865475505e+00,1.403566884761819900e+01,1.503329637837290811e+01,1.500000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.403566884761819900e+01,1.414213562373095101e+01,1.529705854077835525e+01,1.529705854077835525e+01,1.529705854077835525e+01,1.612451549659709826e+01,1.612451549659709826e+01,1.612451549659709826e+01,1.726267650163206824e+01,1.726267650163206824e+01,1.726267650163206824e+01,1.702938636592640265e+01,1.802775637731994607e+01,1.802775637731994607e+01,1.902629759044044633e+01,1.902629759044044633e+01,2.000000000000000000e+01,2.002498439450078749e+01,2.009975124224177989e+01,5.000000000000000000e+00
3.162277660168379523e+00,1.264911064067351809e+01,1.264911064067351809e+01,1.264911064067351809e+01,1.170469991071962568e+01,1.170469991071962568e+01,1.208304597359457233e+01,1.208304597359457233e+01,1.208304597359457233e+01,1.208304597359457233e+01,1.208304597359457233e+01,1.252996408614166768e+01,1.252996408614166768e+01,1.341640786499873883e+01,1.208304597359457233e+01,1.208304597359457233e+01,1.166190378969060149e+01,1.166190378969060149e+01,1.166190378969060149e+01,1.166190378969060149e+01,1.166190378969060149e+01,1.220655561573370207e+01,1.140175425099137918e+01,1.140175425099137918e+01,1.140175425099137918e+01,1.220655561573370207e+01,1.280624847486569706e+01,6.403124237432848531e+00,1.204159457879229578e+01,1.204159457879229578e+01,1.204159457879229578e+01,1.280624847486569706e+01,1.280624847486569706e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.345362404707370985e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.345362404707370985e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.414213562373095101e+01,1.486606874731850603e+01,1.562049935181330795e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.581138830084189628e+01,1.581138830084189628e+01,1.526433752247374720e+01,4.472135954999579610e+00
